"sex" "age" "field" "language" "education" "paranormal" "toss.K" "toss.RT" "grid.K" "grid.RT" "guess.K" "guess.RT" "roll.K" "roll.RT" "spot.K" "spot.RT" "K" "toss" "guess" "roll" "spot" "grid" "RT"
"female" 41.5506849315069 "science" "french" 7 1 0.374697462719755 10.6 0.356184830254905 16.7 1.89081983626645 16.4 2.10924732551061 7.7 1.21018722913771 8.6 1.18822733677789 "001001110100" "4521432554" "5326614325" "5627716453" "001101010" 60
"male" 34.8602739726027 "science" "french" 7 0 1.43528031331841 12.1 -0.956960540698852 32.8 0.794269225915758 20.2 1.14336548527383 23.3 1.43387183310929 14 0.769965263383687 "001111101011" "2313341453" "5143326113" "2518677423" "001010010" 102.4
"male" 43.5917808219178 "science" "french" 6 0 -0.69307687786102 10.4 -0.0993820803006386 8.9 0.329133236883376 9.3 -0.800359409766079 10.5 -2.44704285735923 8.8 -0.742145597680718 "111111000000" "3422544423" "5655422231" "5477732111" "001000001" 47.9
"female" 32.5424657534247 "other" "french" 4 2 -0.797830410346681 19 -0.25296007246356 13 1.16641024352687 11.9 1.92497801381008 9.8 2.24468315240861 11.9 0.857056185387064 "110110000000" "5423554125" "6612346521" "5263984175" "000101010" 65.6
"male" 34.0246575342466 "science" "french" 6 0 0.626054982854258 8.1 -0.596190894812097 3.5 2.08308622454094 12.7 0.875360523045085 5.6 0.671229382172399 9.4 0.731908043560117 "001010011101" "4235125314" "1521642455" "8524597212" "110001011" 39.3
"male" 39.7287671232877 "science" "french" 7 1 1.48269243819545 5.1 -0.596190894812097 6.6 0.454407749504792 8.9 1.90408597417908 4.4 -4.5544261482902 7.4 -0.261886176244595 "011000101100" "2434521321" "1524136521" "8888856275" "100101011" 32.4
"male" 51.5780821917808 "science" "french" 6 5 -0.932027046823945 5.6 -3.04096573668208 8.9 -1.03563784211344 15.5 0.871401790436598 5.8 1.44124860582472 6.3 -0.539196045871629 "010101101001" "4233335122" "1536542354" "7562849614" "000000000" 42.1
"male" 40.6794520547945 "science" "french" 6 5 -0.258636644911828 8.4 0.356184830254905 10.1 0.305774642146095 16.1 0.820936252453826 23.2 1.45832224977688 10.7 0.536516265943976 "010010111010" "2454512433" "2535161536" "4259811732" "011100010" 68.5
"female" 40.2904109589041 "humanities" "french" 6 5 0.108783204202577 18.8 1.77344872879726 13.8 1.38586682728109 31.2 1.14336548527383 16.7 2.07396118948038 13.3 1.29708508700703 "100011000000" "5213225314" "2315236412" "5249863257" "000110101" 93.8
"male" 5.23287671232877 "0" "french" 1 0 -1.1726155078617 62.9 -0.984117277934768 75 1.38586682728109 52.7 1.43344476067216 78.1 -4.23365669427127 20.9 -0.714215578422898 "101011000000" "5421455321" "1234563116" "9991114447" "000100100" 289.6
"female" 39.1972602739726 "science" "french" 5 0 -1.28392844546275 7.9 0.356184830254905 9.6 1.48475006190442 11.9 0.875360523045085 12.9 1.31596646571742 7.7 0.549666687091816 "110100000000" "3243521324" "2354516351" "5236245879" "010101100" 50
"female" 11.1753424657534 "0" "french" 1 0 -0.420979761617647 12 0.145914824578648 33.7 1.6242638591404 25.5 1.11012946141584 20 -3.61755110213471 13.4 -0.231644543723494 "000000011111" "4253142335" "5341624623" "7799922555" "001110010" 104.6
"female" 29.3041095890411 "science" "french" 7 1 0.534461913888016 22.1 1.8214169933467 23.2 0.284566659525096 28.9 1.2533020593137 44.6 1.35769037558956 10.1 1.05028760033261 "000001111101" "4355512213" "2261354164" "8136657943" "010011101" 128.9
"male" 38.1945205479452 "science" "french" 6 0 0.79458095728627 5.5 0.206595179695689 14.8 -0.069562861807871 16.1 1.13140427070748 9.3 0.724395978052807 8.2 0.557482704786875 "010010000111" "2221324355" "5524361533" "5452682346" "001100101" 53.9
"male" 19.1890410958904 "0" "french" 3 1 -0.205368108995271 5.8 1.03696005461221 33 0.835868798060627 27.4 2.08542669518285 9 -15.1528449549343 12.2 -2.27999150321478 "001010110111" "4221343315" "1563254163" "5555555555" "001010101" 87.4
"male" 18.1671232876712 "0" "french" 3 3 1.39018191626686 13.9 0.781777371222475 32.6 0.454407749504792 18.9 0.746699101620831 26.2 -15.1528449549343 9.6 -2.35595576326387 "001011010111" "3212534134" "5211314566" "8888888888" "001000011" 101.2
"female" 31.4191780821918 "0" "french" 2 1 -0.451488596516264 29 1.8214169933467 9.4 1.61481344096109 18.2 1.8511886791792 11 -4.69803462930193 8.8 0.0275791775337591 "000000111110" "3422154322" "5146235541" "5555444779" "110001100" 76.4
"female" 49.1506849315069 "science" "french" 4 0 0.500223415084546 29.5 1.8214169933467 33.9 1.00741933246798 22.3 0.787039293308394 32.9 1.83878974404741 16.7 1.19097775565101 "011100100110" "3135422411" "2632136252" "5792615372" "101100010" 135.3
"female" 13.2219178082192 "0" "french" 2 2 0.665394272280631 21.9 0.356184830254905 44.8 2.20877439385923 30 2.1237376426443 11.7 2.17139167602433 13.4 1.50509656301268 "010011001011" "4231532541" "2536145326" "8249763582" "010001110" 121.8
"female" 22.427397260274 "humanities" "french" 5 1 -0.69307687786102 13 1.33650212698573 11.1 0.917510707022222 13.3 1.08686559987234 7.9 1.65926699219492 9 0.861413709642838 "001001011010" "3425341234" "2565215362" "5628748912" "000101110" 54.3
"female" 21.9068493150685 "humanities" "french" 4 0 0.685710118288427 12.3 1.33650212698573 21.7 1.8850524652931 34.7 1.48160412619836 18.5 0.881749844245682 14.5 1.25412373620226 "011110010100" "4452312435" "4346154231" "5563854927" "101011001" 101.7
"male" 55.0465753424658 "science" "french" 4 0 -0.69307687786102 36.8 -3.04096573668208 24.5 0.825347814360638 15 0.725177856226166 16.3 1.23084378226031 17.2 -0.190534632339197 "111111000000" "4341234553" "1424566323" "5842172657" "000000000" 109.8
"female" 24.2109589041096 "humanities" "french" 6 1 0.918008534666728 14.1 1.77344872879726 16 0.0560960028924283 21.8 2.09967015419647 19.1 1.43387183310929 16.5 1.25621905073244 "011100101111" "3243213525" "1356214356" "5468756392" "001010011" 87.5
"male" 36.7479452054795 "other" "french" 6 5 -0.69307687786102 32 0.145914824578648 7.3 0.639641752568944 22.4 1.94618805709851 15.6 2.14310714217543 12.2 0.836354979712102 "111111000000" "3451234512" "5134266541" "5632417896" "110001101" 89.5
"female" 36.0712328767123 "other" "french" 4 4 -1.6643868062812 33.6 0.145914824578648 13.6 1.48048166193172 22.9 1.29285456153654 18.4 0.970551835428744 24 0.44508321543889 "101000000000" "5314521535" "4613456264" "5126964714" "110001101" 112.5
"female" 36.2849315068493 "humanities" "french" 6 4 -1.3244863689267 21.4 -0.142574845308193 20.5 1.21101770470828 15.6 1.6301236255508 12 1.62527181199188 12.4 0.599870385603213 "011001101010" "4345213251" "2423516325" "5362487614" "001110110" 81.9
"female" 38.8547945205479 "other" "french" 6 0 -0.369969093310324 21.1 0.0895387518471959 23 0.00100349335769843 28 -0.193647179580058 20.4 0.450858668580921 17.5 -0.00444307182091334 "111001000000" "4442133244" "3562335653" "6811965149" "000101100" 110
"male" 68.8958904109589 "humanities" "german" 6 0 -0.69307687786102 11.1 -3.04096573668208 21.7 0.116631095823145 25.7 0.638920562707916 20.2 2.05470195603994 13.4 -0.18475779999442 "111111000000" "2422214532" "5635156231" "1937856423" "111111111" 92.1
"female" 43.5260273972603 "other" "french" 5 0 -4.41549456072126 18 -0.0480615214056458 12.9 -9.98203234107658 11 -11.3769232927985 5.5 -15.1528449549343 6.1 -8.19507133418726 "000000000000" "5555555555" "5555555555" "4444444444" "000000111" 53.5
"female" 22.9397260273973 "science" "french" 6 0 0.331697440652534 12.4 1.8214169933467 8.4 1.22504573847049 23.2 1.16028557275463 14.5 1.63952735484483 15 1.23559462001384 "001011101011" "4134532215" "5235621143" "8463741892" "101110010" 73.5
"male" 58.8356164383562 "0" "french" 3 0 0.374697462719755 31.4 0.145914824578648 28.2 1.28266646619383 29.1 1.71438947285906 18.7 2.06594151951674 15.5 1.11672194917361 "001001110100" "3234142534" "1453126342" "5261873926" "011100101" 122.9
"male" 53.0712328767123 "0" "french" 3 1 -0.189567146728927 28.9 -0.473143680259071 15.2 1.64336601011417 30.3 1.37549574787911 19 2.07396118948038 15.5 0.886022424097132 "110111000000" "3554314253" "5416535412" "5674281659" "100110000" 108.9
"female" 34.3479452054795 "science" "french" 5 0 0.29060917476561 14.5 0.189437849218902 19.1 0.980692740646561 16 1.72529022942063 10.3 1.80723966890257 10.3 0.998653932590855 "011011000101" "4154521433" "5452613546" "5128679582" "010100001" 70.2
"male" 36.9205479452055 "other" "french" 6 2 -0.797830410346681 16.2 -3.04096573668208 6.6 1.28266646619383 15.9 1.40997518793333 10.2 1.74217663235345 7.9 0.11920442789037 "110110000000" "2551243522" "5442631523" "5632458917" "000000000" 56.8
"female" 39.6191780821918 "other" "french" 4 5 -0.69307687786102 9.9 0.189437849218902 8.2 1.66763115423878 14.6 1.59314147346541 6.6 1.92583825190849 11.7 0.936594370194112 "111111000000" "4315234543" "5213654236" "5321485967" "011110101" 51
"male" 55.4164383561644 "0" "english" 3 5 1.83346751608122 15.4 0.356184830254905 22.3 1.83422835573106 13.5 0.54982454930931 15 1.38135160215965 19.3 1.19101137070723 "000101110011" "2345213245" "5654156351" "8627458629" "101110001" 85.5
"male" 54.1397260273973 "0" "english" 3 1 0.771756741262462 8.9 -3.04096573668208 10.7 1.55946267482108 16.8 1.54744974262154 10.5 0.384744160141726 10.2 0.244489516432946 "011010011110" "3421542235" "1225346621" "5226784336" "000000000" 57.1
"male" 28.5287671232877 "other" "english" 5 4 1.06049521580345 10.5 -3.04096573668208 14.6 1.24278880230378 12.5 0.531119933689993 7.4 0.895446705556189 8.1 0.137776984134266 "001011101001" "3244152214" "5144125636" "7854452139" "000000000" 53.1
"female" 53.1808219178082 "science" "english" 6 3 1.19276816004908 25.4 -3.04096573668208 30.2 1.73284623439079 28.8 2.14822813138713 33.2 1.92583825190849 14.1 0.791743008210682 "011101000110" "5214352411" "6425133246" "5349716829" "000000000" 131.7
"male" 47.2767123287671 "other" "other" 4 2 1.70119457183552 11.7 -3.04096573668208 13.5 1.78525281072012 14.5 1.81570937516999 10.6 1.22941029891357 10.3 0.698120263991424 "000101110100" "3431254231" "5216453652" "5126895547" "000000000" 60.6
"male" 55.0684931506849 "other" "french" 4 2 -0.420979761617647 26.5 -3.04096573668208 4.4 -2.79667073144698 16.2 0.71277559942128 21.8 1.30476854031818 9.9 -0.848214418001449 "111110000000" "3523333343" "3424365133" "5641528954" "000000000" 78.8
"male" 35.1808219178082 "other" "english" 6 4 -0.683787012894562 8.9 -0.956960540698852 14.3 1.26076876316658 10.1 -0.622768325256924 6.7 0.957277490231028 11.3 -0.00909392509054598 "001011101101" "2435112214" "1256533565" "5268384198" "000110001" 51.3
"male" 35.5479452054795 "science" "german" 6 0 1.70119457183552 6.7 1.8214169933467 9.7 1.10054483976394 12.4 1.60982997162516 6.6 1.50927276944028 10.2 1.54845182920232 "001111001110" "4331534122" "2366142135" "4362781625" "101001010" 45.6
"male" 38.9479452054794 "science" "spanish" 7 2 0.201293726131176 6.1 1.03696005461221 5.8 0.674322099915168 15.5 2.07601130165262 8.7 1.62975123844867 5.8 1.12366768415197 "000001011101" "4215452145" "2513462354" "4586215648" "011101010" 41.9
"male" 53.5260273972603 "other" "english" 4 5 0.119853202186522 27.7 -3.04096573668208 13.8 1.10698829255408 16.5 2.35564048582964 11.4 1.34631608270951 16.2 0.377566465319534 "001100110101" "3254321234" "2563412536" "5624718696" "000000000" 85.6
"female" 81.386301369863 "humanities" "french" 4 0 -0.69307687786102 46.3 0.0687445069726324 44.9 -8.16908568875474 28.7 1.30899535521663 25.2 1.37150325716535 19.6 -1.22258388945223 "111111000000" "5155555555" "5314653452" "1538647349" "101010101" 164.7
"female" 63.7150684931507 "science" "french" 5 1 0.588321834203256 9.2 1.33650212698573 28.4 -2.06155723634168 23.3 1.51884838172507 12.5 -15.1528449549343 11.4 -2.75414596967238 "000011010001" "2134441111" "1342513643" "7777777777" "010100110" 84.8
"female" 42.2328767123288 "humanities" "french" 6 5 -0.880661956049235 12.8 -0.678035429199681 19.5 1.52819508963942 14.7 1.87129686274988 8.3 2.14310714217543 7.9 0.796780341863163 "010010110010" "5452123451" "2546311564" "5132986754" "011111100" 63.2
"female" 42.9397260273973 "other" "french" 6 2 -0.123515212175724 23.7 -2.02399352765238 14.1 1.33518985555736 16.8 0.999675264565585 11.5 0.981701511086834 14.8 0.233811578276335 "001011010010" "4142351412" "3451625126" "9745169251" "010000000" 80.9
"female" 31.7232876712329 "science" "french" 6 2 0.345809680933935 17.8 0.356184830254905 16 2.0566799066457 18.3 1.6438188015452 6.7 1.44893594704779 10.6 1.17028583328551 "111011000000" "4523414325" "5136452365" "8552467138" "110010101" 69.4
"male" 34.6027397260274 "science" "french" 5 0 -0.123515212175724 12.5 0.356184830254905 20.5 1.51939323435823 18.3 2.24013877474794 17 1.62619752580478 14.7 1.12367983059803 "010010110100" "2454315132" "5264153246" "4867513529" "010101001" 83
"male" 48.2684931506849 "other" "german" 6 0 -0.69307687786102 30.5 0.145914824578648 15.2 1.11671164933674 30.8 1.87535355539953 44.8 2.14310714217543 10.3 0.917602058725866 "111111000000" "1235145534" "6321543251" "9534271685" "101001110" 131.6
"female" 17.6712328767123 "0" "english" 3 4 -0.376501514729329 12.3 1.8214169933467 12.7 -1.17548367085626 20.8 1.65764991202855 22.1 1.54283162992839 9.6 0.69398266994361 "000101000101" "2333545111" "5223415621" "4765889124" "010011101" 77.5
"female" 28.4356164383562 "humanities" "german" 6 1 -0.205368108995271 14.5 1.33650212698573 40 1.23922143845883 41 0.959096173573301 28.1 1.63952735484483 22 0.993795796973484 "001110000100" "4154352312" "4225146635" "5827684539" "111010001" 145.6
"male" 47.9205479452055 "science" "german" 6 5 0.665394272280631 25.2 -0.49051686914422 29.4 0.0210394706942196 30.9 1.53785057992509 9.9 1.42666572805473 12.5 0.63208663636209 "000100111001" "4325222311" "5326641425" "5368714129" "111100001" 107.9
"female" 16.6821917808219 "science" "german" 6 0 0.588321834203256 12.4 0.145914824578648 3.7 1.3011905418157 10.5 0.91966541783406 6.7 1.0267030358338 8.2 0.796359130853093 "000101000110" "2335412133" "5446235121" "5628962437" "110001101" 41.5
"male" 39.1068493150685 "science" "french" 7 0 -0.797830410346681 9.4 1.77344872879726 15.1 1.95594667902735 32.5 0.261662130009245 18 1.15322950256568 11.7 0.869291326010571 "110110000000" "2513423155" "5322654266" "8641247834" "100010110" 86.7
"female" 13.827397260274 "0" "french" 2 3 -1.28392844546275 19.3 -0.25296007246356 20.7 1.13967628243405 22.5 1.02813681679932 14.8 1.15641530329474 9.9 0.35746797692036 "110100000000" "2422531423" "6341255312" "1623657851" "010100010" 87.2
"female" 8.72054794520548 "0" "french" 1 1 -1.26420857682795 24.8 0.356184830254905 26.1 1.10054483976394 22.2 0.828582213699951 20.9 0.596263184984841 30.3 0.323473298375137 "101010000000" "1345324423" "6325146145" "1264785988" "101011100" 124.3
"male" 48.7561643835616 "science" "french" 6 5 -0.25121223725599 6 -0.68845135493541 6.4 -0.641847854154988 10.2 -0.911346955115855 6.9 0.521890162859732 12.3 -0.394193647720502 "001011110100" "2223524344" "2522342666" "6298525774" "011011101" 41.8
"female" 26.013698630137 "science" "german" 6 0 0.727732526532448 9.6 1.03696005461221 17.3 0.934450289670435 30 1.6301236255508 12.4 2.11363758814517 16 1.28858081690221 "011000010101" "3254322453" "6125423215" "1523694175" "001010101" 85.3
"female" 52.7561643835616 "science" "german" 4 2 -0.0242230473276111 21.1 0.189437849218902 21.6 1.39383536570256 35.3 0.828582213699951 27 1.62758713649624 17.2 0.803043903558008 "010011101100" "2351423134" "1423461433" "5372645816" "001100010" 122.2
"male" 58.6986301369863 "science" "german" 7 0 -0.445466856758713 8.2 -3.04096573668208 5.6 1.93189819954229 13.2 0.657444342854608 13.3 1.42300756503417 12 0.105183502798055 "011101001001" "2343153241" "5226352441" "8758243615" "111111111" 52.3
"male" 23.4191780821918 "0" "german" 3 0 -1.61629402321168 30.8 0.0687445069726324 13.2 0.397922690543515 17.3 -1.23259160939174 25.4 1.92583825190849 12.7 -0.0912760366357565 "100010000000" "5534512255" "4453612612" "1452873692" "010101010" 99.4
"female" 60.2958904109589 "0" "german" 3 0 -4.41549456072126 15.1 -3.04096573668208 7.9 -0.783910910119217 16.7 0.274481658702609 14.3 0.0420610765302101 12.2 -1.58476569445795 "000000000000" "3444221155" "5235344151" "5554178239" "000000000" 66.2
"male" 65.213698630137 "other" "german" 6 1 -0.301972727256737 13 -1.29837940167901 44.9 0.658026735231414 24.5 -0.0685449443525247 14.8 1.27226693012479 13.7 0.0522793184135864 "101110000000" "3452543553" "5244362121" "8525679135" "001010100" 110.9
"female" 57.1232876712329 "0" "german" 3 0 -0.0886305520151953 21.4 0.0687445069726324 9.8 0.118179893077221 26.4 1.87942209242406 15.5 0.409277272305 16.5 0.477398642552744 "010011101001" "2312245522" "1534162514" "5722945668" "010101010" 89.6
"female" 42.7095890410959 "humanities" "german" 6 0 2.28223879243356 13.2 0.356184830254905 13.3 1.54597328927217 21.8 1.89581608082029 11.6 1.44248149672794 10.9 1.50453889790177 "000100110111" "2345123244" "5243561624" "5426587135" "001101010" 70.8
"female" 27.9671232876712 "science" "german" 6 0 2.07597966935055 5.9 1.8214169933467 49.9 0.791711430153535 21.5 2.55240347730464 6 1.92583825190849 6.9 1.83346996441278 "011110100001" "2432152315" "2561345162" "1685923745" "010011101" 90.2
"male" 30.2054794520548 "other" "german" 6 0 1.3471818941997 9.1 -0.25296007246356 5.5 -8.16908568875474 9.3 0.684835356292922 10.7 0.37660634331491 8.7 -1.20268443348215 "001101111001" "3433333333" "5244461254" "5624585915" "010001010" 43.3
"female" 27.8191780821918 "science" "german" 6 1 0.374697462719755 8 0.781777371222475 16.7 1.23922143845883 15 1.26374010767817 8.1 1.49247945481633 7.9 1.03038316697911 "001001110100" "2435143244" "1423525462" "5471258632" "000100101" 55.7
"male" 12.6739726027397 "0" "french" 2 1 0.626054982854258 10.6 -0.596190894812097 9.8 -3.93603044062673 13.3 1.91658357311677 14.1 1.08279689196493 13.2 -0.181357177500574 "011000110010" "2444444513" "5326415532" "5621146587" "001011100" 61
"female" 48.8630136986301 "other" "german" 4 0 -0.189567146728927 17 0.0687445069726324 16.9 -1.66644208254401 21.4 0.0722440726788284 14.2 2.06594151951674 13.3 0.0701841739790527 "110111000000" "4415451111" "4222366152" "5631789562" "010101010" 82.8
